dataset,feature,t_stat,p_perm,p_fdr,fdr_significant
raeisi,power_gamma_F4,-0.7482499296916139,0.43195680431956807,0.6671808066718081,False
raeisi,power_delta_F7,1.7761920376730655,0.10878912108789121,0.279743454226006,False
raeisi,power_theta_F7,-1.5177417667447144,0.12038796120387961,0.29344565543445655,False
raeisi,power_alpha_F7,2.809860899198695,0.0071992800719928,0.04011027468681703,True
raeisi,power_beta_F7,-0.07924992823500429,0.918108189181082,0.9526042990414616,False
raeisi,power_gamma_F7,-1.1387035635034863,0.24077592240775922,0.4637165913038325,False
raeisi,power_delta_F8,0.2994227658915298,0.7449255074492551,0.8874567088745672,False
raeisi,power_theta_F8,-3.1544592857860474,0.001999800019998,0.020345791507805744,True
raeisi,power_alpha_F8,2.6434651641773135,0.0059994000599940004,0.03743625637436256,True
raeisi,power_beta_F8,1.3302362819252078,0.20977902209779023,0.4160024675498552,False
raeisi,power_gamma_F8,-1.3548584661354817,0.14038596140385962,0.31893509678158394,False
raeisi,power_delta_Fp1,0.05648843160736646,0.9267073292670733,0.9531467905840996,False
raeisi,power_theta_Fp1,-1.1320006421955475,0.24217578242175783,0.4645010908745191,False
raeisi,power_alpha_Fp1,3.0600856097381364,0.00039996000399960006,0.011698830116988301,True
raeisi,power_beta_Fp1,1.7933489740867767,0.08259174082591741,0.22926938075423225,False
raeisi,power_gamma_Fp1,0.7226394758672383,0.5957404259574043,0.7999452203776758,False
raeisi,power_delta_Fp2,-0.8669475707446234,0.38116188381161886,0.6109032932323206,False
raeisi,power_theta_Fp2,-1.30292350707411,0.1815818418158184,0.37933197830659415,False
raeisi,power_alpha_Fp2,3.2548972331407304,0.0005999400059994001,0.011698830116988301,True
raeisi,power_beta_Fp2,1.117025913960078,0.44555544445555445,0.6821785353932139,False
raeisi,power_gamma_Fp2,0.21603091521709647,0.7621237876212379,0.8984230040472024,False
raeisi,power_delta_Fz,2.1691136484609825,0.0435956404359564,0.14573399802876855,False
raeisi,power_theta_Fz,-0.9465270689100639,0.34396560343965604,0.5797233226317656,False
raeisi,power_alpha_Fz,3.045351438041365,0.001999800019998,0.020345791507805744,True
raeisi,power_beta_Fz,1.5353304730785056,0.1713828617138286,0.36624282777201733,False
raeisi,power_gamma_Fz,-0.7101905542175541,0.4477552244775522,0.6821785353932139,False
raeisi,power_delta_P7,0.049022407847211714,0.9561043895610439,0.9685213296852132,False
raeisi,power_theta_P7,-2.6572387862492666,0.007399260073992601,0.04026574086777369,True
raeisi,power_alpha_P7,2.5447049987925627,0.0065993400659934,0.03860613938606139,True
raeisi,power_beta_P7,-0.030172446358838468,0.9395060493950604,0.9621199805621189,False
raeisi,power_gamma_P7,-1.4592337259097168,0.023797620237976203,0.089816824769136,False
raeisi,power_delta_P8,1.539562227258792,0.19018098190180982,0.3886668101748777,False
raeisi,power_theta_P8,0.24328662518920408,0.8077192280771923,0.9199663975208318,False
raeisi,power_alpha_P8,2.4979783103883504,0.007999200079992,0.042541200425412005,True
raeisi,power_beta_P8,0.6794587533929819,0.5123487651234877,0.7288122251604628,False
raeisi,power_gamma_P8,-1.4167712694567582,0.15558444155584442,0.34184750539030606,False
raeisi,power_delta_T7,1.2853808386114391,0.33556644335566443,0.5690039691683005,False
raeisi,power_theta_T7,-3.3953850838614597,0.00019998000199980003,0.011698830116988301,True
raeisi,power_alpha_T7,3.6976421584286454,0.0021997800219978004,0.02101014388357083,True
raeisi,power_beta_T7,-0.6592090247783196,0.5047495250474953,0.7266193626036169,False
raeisi,power_gamma_T7,-1.6783568382957998,0.0973902609739026,0.2589695575896956,False
raeisi,power_delta_T8,1.8739988935771754,0.0761923807619238,0.21610929816109298,False
raeisi,power_theta_T8,0.03117650017384717,0.9241075892410759,0.9526042990414616,False
raeisi,power_alpha_T8,2.683702230554123,0.013598640135986401,0.06061108174896796,False
raeisi,power_beta_T8,0.5942564344230784,0.571942805719428,0.7849537626882472,False
raeisi,power_gamma_T8,-0.11367737901399305,0.9039096090390961,0.9526042990414616,False
raeisi,wpli_delta_C3_C4,2.6298902546850567,0.013798620137986202,0.06092220966582588,False
raeisi,wpli_theta_C3_C4,0.4684978789531675,0.656934306569343,0.8469566266513844,False
raeisi,wpli_alpha_C3_C4,2.901215181067667,0.009599040095990401,0.04779096558429264,True
raeisi,wpli_beta_C3_C4,0.21710677472629272,0.8413158684131586,0.9397036430008551,False
raeisi,wpli_gamma_C3_C4,0.11210934049803273,0.9175082491750824,0.9526042990414616,False
raeisi,wpli_delta_C3_F3,1.5173065401128925,0.1411858814118588,0.31920286232246337,False
raeisi,wpli_theta_C3_F3,0.47644374718617805,0.6445355464453555,0.8378962103789621,False
raeisi,wpli_alpha_C3_F3,2.5415178170668384,0.0211978802119788,0.0847915208479152,False
raeisi,wpli_beta_C3_F3,0.671826108555087,0.5289471052894711,0.7501431675014317,False
raeisi,wpli_gamma_C3_F3,1.557729290780508,0.16978302169783022,0.36624282777201733,False
raeisi,wpli_delta_C4_F3,0.1633205323954207,0.8891110888911109,0.9526042990414616,False
raeisi,wpli_theta_C4_F3,0.10291017691094193,0.9151084891510849,0.9526042990414616,False
raeisi,wpli_alpha_C4_F3,4.618944140318516,0.00039996000399960006,0.011698830116988301,True
raeisi,wpli_beta_C4_F3,0.5775453744198712,0.6137386261373863,0.8136818046240702,False
raeisi,wpli_gamma_C4_F3,0.9849231059880307,0.3601639836016398,0.5951573856698837,False
raeisi,wpli_delta_C3_F4,0.9252799730697455,0.36376362363763626,0.5973381609207501,False
raeisi,wpli_theta_C3_F4,0.08145361894163353,0.9515048495150485,0.9679830281613921,False
raeisi,wpli_alpha_C3_F4,3.5752296283038896,0.0021997800219978004,0.02101014388357083,True
raeisi,wpli_beta_C3_F4,1.2869346695102721,0.2181781821817818,0.43083286608048055,False
raeisi,wpli_gamma_C3_F4,0.10145149998975457,0.9101089891010898,0.9526042990414616,False
raeisi,wpli_delta_C4_F4,-0.03939968653314662,0.9803019698030196,0.9866264986404584,False
raeisi,wpli_theta_C4_F4,-2.7171498411048813,0.008399160083991601,0.04319568043195681,True
raeisi,wpli_alpha_C4_F4,3.8905727673413324,0.00039996000399960006,0.011698830116988301,True
raeisi,wpli_beta_C4_F4,1.6540496819468822,0.12218778122187782,0.2947622763496846,False
raeisi,wpli_gamma_C4_F4,1.1465444442931403,0.288971102889711,0.5201479852014799,False
raeisi,wpli_delta_F3_F4,-1.0583502796418258,0.29557044295570445,0.5279655240582812,False
raeisi,wpli_theta_F3_F4,-3.1184872692324244,0.0029997000299970002,0.025068921679260645,True
raeisi,wpli_alpha_F3_F4,2.158632956487242,0.043195680431956804,0.14543581613061715,False
raeisi,wpli_beta_F3_F4,5.140001688974195,0.00019998000199980003,0.011698830116988301,True
raeisi,wpli_gamma_F3_F4,2.166043452171582,0.045795420457954206,0.14883511648835118,False
raeisi,wpli_delta_C3_F7,0.23266731626357792,0.8207179282071793,0.9300145046028085,False
raeisi,wpli_theta_C3_F7,1.6572544729894636,0.11478852114788521,0.2872782240492528,False
raeisi,wpli_alpha_C3_F7,1.6756067562258967,0.11458854114588542,0.2872782240492528,False
raeisi,wpli_beta_C3_F7,-2.8564509836909466,0.000999900009999,0.014623537646235377,True
raeisi,wpli_gamma_C3_F7,-0.11455014927100068,0.8989101089891011,0.9526042990414616,False
raeisi,wpli_delta_C4_F7,0.20134740235970877,0.8483151684831517,0.9430201872924346,False
raeisi,wpli_theta_C4_F7,0.7915256969642379,0.45535446455354467,0.6864307199853262,False
raeisi,wpli_alpha_C4_F7,2.514205233875026,0.021997800219978002,0.08651235716764458,False
raeisi,wpli_beta_C4_F7,-0.4179465941051585,0.6657334266573343,0.853597927878445,False
raeisi,wpli_gamma_C4_F7,-0.3500232831572419,0.704929507049295,0.8774122587741225,False
raeisi,wpli_delta_F3_F7,1.1654421384864087,0.251974802519748,0.4793666974765938,False
raeisi,wpli_theta_F3_F7,1.4194112207486813,0.18198180181981802,0.37933197830659415,False
raeisi,wpli_alpha_F3_F7,4.267790953599947,0.00039996000399960006,0.011698830116988301,True
raeisi,wpli_beta_F3_F7,-0.045955451031023484,0.9493050694930507,0.9679188943850713,False
raeisi,wpli_gamma_F3_F7,-0.5328481389352984,0.5825417458254175,0.7879466388621255,False
raeisi,wpli_delta_F4_F7,0.39210574357915523,0.6903309669033096,0.8665892769011868,False
raeisi,wpli_theta_F4_F7,0.14042607479234975,0.8905109489051095,0.9526042990414616,False
raeisi,wpli_alpha_F4_F7,4.216497690840547,0.0005999400059994001,0.011698830116988301,True
raeisi,wpli_beta_F4_F7,1.9591576635565642,0.0695930406959304,0.2022952984204685,False
raeisi,wpli_gamma_F4_F7,-1.4474882017577306,0.1431856814318568,0.32062631057468416,False
raeisi,wpli_delta_C3_F8,1.9299393734803527,0.06519348065193481,0.19247886532101505,False
raeisi,wpli_theta_C3_F8,-0.7114762086530774,0.47595240475952405,0.7004582560611863,False
raeisi,wpli_alpha_C3_F8,3.2231080026568524,0.003999600039996,0.029247075292470753,True
raeisi,wpli_beta_C3_F8,1.8062760445547053,0.0837916208379162,0.2306734032479105,False
raeisi,wpli_gamma_C3_F8,1.508814315775937,0.15378462153784622,0.33948680603637754,False
raeisi,wpli_delta_C4_F8,0.6341854092695762,0.5325467453254674,0.7529663952033799,False
raeisi,wpli_theta_C4_F8,-2.461513640505637,0.016798320167983202,0.07019298070192981,False
raeisi,wpli_alpha_C4_F8,2.945654788836691,0.006399360063993601,0.038396160383961604,True
raeisi,wpli_beta_C4_F8,1.8756236227312062,0.0827917208279172,0.22926938075423225,False
raeisi,wpli_gamma_C4_F8,1.0214462613813458,0.34436556344365565,0.5797233226317656,False
raeisi,wpli_delta_F3_F8,-1.577320818482799,0.11958804119588042,0.2930220066998536,False
raeisi,wpli_theta_F3_F8,-2.4147511140714224,0.017598240175982403,0.07288474692353775,False
raeisi,wpli_alpha_F3_F8,2.5354613624273035,0.018598140185981403,0.07568634440903735,False
raeisi,wpli_beta_F3_F8,1.7225419641921733,0.102989701029897,0.27078191057298767,False
raeisi,wpli_gamma_F3_F8,0.2501852317134141,0.8473152684731526,0.9430201872924346,False
raeisi,wpli_delta_F4_F8,-0.25922777488549537,0.797920207979202,0.9199663975208318,False
raeisi,wpli_theta_F4_F8,-1.8865224596058374,0.061993800619938005,0.18718128187181282,False
raeisi,wpli_alpha_F4_F8,1.3470992436529892,0.20557944205579443,0.41115888411158885,False
raeisi,wpli_beta_F4_F8,0.15594214362301523,0.9733026697330267,0.983813497699906,False
raeisi,wpli_gamma_F4_F8,0.3268367582517237,0.777922207779222,0.9056407792056616,False
raeisi,wpli_delta_F7_F8,0.2928905282131169,0.7679232076792321,0.9007219578793999,False
raeisi,wpli_theta_F7_F8,-1.3721767863166847,0.1703829617038296,0.36624282777201733,False
raeisi,wpli_alpha_F7_F8,4.333204401147646,0.00039996000399960006,0.011698830116988301,True
raeisi,wpli_beta_F7_F8,1.6373229074931073,0.11658834116588342,0.28869494002980656,False
raeisi,wpli_gamma_F7_F8,-0.13741777547072448,0.8657134286571343,0.951036536069257,False
raeisi,wpli_delta_C3_Fp1,1.2632756145036492,0.2201779822017798,0.4329550238253485,False
raeisi,wpli_theta_C3_Fp1,0.5703522670586751,0.5895410458954105,0.7951158774612451,False
raeisi,wpli_alpha_C3_Fp1,2.4369182505643727,0.0245975402459754,0.0920931906809319,False
raeisi,wpli_beta_C3_Fp1,-1.233878476579592,0.22257774222577742,0.43402659734026594,False
raeisi,wpli_gamma_C3_Fp1,0.9386445602951191,0.3701629837016298,0.6052412180384749,False
raeisi,wpli_delta_C4_Fp1,2.2027518236843617,0.04459554044595541,0.14801924062912858,False
raeisi,wpli_theta_C4_Fp1,0.4698433298062514,0.6427357264273572,0.8378962103789621,False
raeisi,wpli_alpha_C4_Fp1,1.9796142668051564,0.06059394060593941,0.1853461712652264,False
raeisi,wpli_beta_C4_Fp1,0.448581677736762,0.6925307469253075,0.8665892769011868,False
raeisi,wpli_gamma_C4_Fp1,0.40184426462351125,0.7355264473552645,0.8874567088745672,False
raeisi,wpli_delta_F3_Fp1,1.0571684024027999,0.3063693630636936,0.5350032160963007,False
raeisi,wpli_theta_F3_Fp1,0.6096855123933833,0.5469453054694531,0.7686798887678801,False
raeisi,wpli_alpha_F3_Fp1,3.173799183494115,0.0045995400459954,0.032614920326149203,True
raeisi,wpli_beta_F3_Fp1,1.3362689669011945,0.1987801219878012,0.39926651111712863,False
raeisi,wpli_gamma_F3_Fp1,1.5676178315781357,0.14478552144785523,0.3224663315658955,False
raeisi,wpli_delta_F4_Fp1,0.29060311662670046,0.7709229077092291,0.901979802019798,False
raeisi,wpli_theta_F4_Fp1,-0.7113431714950279,0.47995200479952005,0.7013484986905036,False
raeisi,wpli_alpha_F4_Fp1,3.703874399048266,0.0011998800119988001,0.014777469621458907,True
raeisi,wpli_beta_F4_Fp1,2.604551698485099,0.015598440155984402,0.06636427266364274,False
raeisi,wpli_gamma_F4_Fp1,1.3668797200043703,0.18918108189181082,0.38831906283055906,False
raeisi,wpli_delta_F7_Fp1,0.859066232687478,0.41995800419958,0.6529579600179516,False
raeisi,wpli_theta_F7_Fp1,0.5798272381948879,0.5815418458154185,0.7879466388621255,False
raeisi,wpli_alpha_F7_Fp1,0.6055455500259498,0.5791420857914209,0.7879026050883284,False
raeisi,wpli_beta_F7_Fp1,-2.2392010879753887,0.0183981601839816,0.07552928917634552,False
raeisi,wpli_gamma_F7_Fp1,-1.2659753803177967,0.18318168183181682,0.37933197830659415,False
raeisi,wpli_delta_F8_Fp1,0.760602387122769,0.44895510448955106,0.6821785353932139,False
raeisi,wpli_theta_F8_Fp1,-1.0197656045140624,0.30516948305169483,0.5349038129894876,False
raeisi,wpli_alpha_F8_Fp1,3.058027088713648,0.0051994800519948,0.03526603861352995,True
raeisi,wpli_beta_F8_Fp1,1.9907421945323975,0.059994000599940006,0.18471837026823634,False
raeisi,wpli_gamma_F8_Fp1,0.9807787958585911,0.3611638836116388,0.5951573856698837,False
raeisi,wpli_delta_C3_Fp2,-1.0244884558206742,0.3037696230376962,0.5349038129894876,False
raeisi,wpli_theta_C3_Fp2,-0.8238659714025914,0.40715928407159285,0.6415843264158433,False
raeisi,wpli_alpha_C3_Fp2,0.12046447984557777,0.9197080291970803,0.9526042990414616,False
raeisi,wpli_beta_C3_Fp2,-2.620759481302238,0.006999300069993001,0.03946593292477981,True
raeisi,wpli_gamma_C3_Fp2,-1.064597030279521,0.2813718628137186,0.51203837145243,False
raeisi,wpli_delta_C4_Fp2,0.9431630087775237,0.3711628837116288,0.6052412180384749,False
raeisi,wpli_theta_C4_Fp2,1.1173490276996445,0.27757224277572246,0.5074367563243676,False
raeisi,wpli_alpha_C4_Fp2,2.843302098995605,0.0093990600939906,0.047298495956855924,True
raeisi,wpli_beta_C4_Fp2,0.18220343811164857,0.8739126087391261,0.951036536069257,False
raeisi,wpli_gamma_C4_Fp2,0.09934356087681506,0.9219078092190781,0.9526042990414616,False
raeisi,wpli_delta_F3_Fp2,0.240357157506561,0.8045195480451954,0.9199663975208318,False
raeisi,wpli_theta_F3_Fp2,0.2517889966944914,0.807919208079192,0.9199663975208318,False
raeisi,wpli_alpha_F3_Fp2,2.703585195121265,0.014998500149985002,0.064993500649935,False
raeisi,wpli_beta_F3_Fp2,0.33099792299475206,0.7647235276472353,0.8992226405500153,False
raeisi,wpli_gamma_F3_Fp2,0.8472172153102593,0.4213578642135786,0.652965167059453,False
raeisi,wpli_delta_F4_Fp2,0.08568457703590171,0.9287071292870713,0.9531467905840996,False
raeisi,wpli_theta_F4_Fp2,-0.5243338846490017,0.5965403459654035,0.7999452203776758,False
raeisi,wpli_alpha_F4_Fp2,3.6753717451072565,0.0011998800119988001,0.014777469621458907,True
raeisi,wpli_beta_F4_Fp2,0.9331007347909676,0.36036396360363965,0.5951573856698837,False
raeisi,wpli_gamma_F4_Fp2,0.35976671133609844,0.7135286471352865,0.8787668601560897,False
raeisi,wpli_delta_F7_Fp2,-1.497529760955358,0.13458654134586542,0.3158107834536743,False
raeisi,wpli_theta_F7_Fp2,0.21006240655761566,0.8329167083291671,0.9385996652133347,False
raeisi,wpli_alpha_F7_Fp2,1.0575472786816078,0.3107689231076892,0.5386661333866614,False
raeisi,wpli_beta_F7_Fp2,-3.0877920365070337,0.0005999400059994001,0.011698830116988301,True
raeisi,wpli_gamma_F7_Fp2,-0.7454548454033723,0.4657534246575342,0.6919765166340509,False
raeisi,wpli_delta_F8_Fp2,-0.7232924705266254,0.47295270472952705,0.7004489424475273,False
raeisi,wpli_theta_F8_Fp2,-0.7511952461865606,0.44655534446555345,0.6821785353932139,False
raeisi,wpli_alpha_F8_Fp2,2.9247860165163946,0.006799320067993201,0.0392849603928496,True
raeisi,wpli_beta_F8_Fp2,1.3796276567510037,0.18918108189181082,0.38831906283055906,False
raeisi,wpli_gamma_F8_Fp2,0.7164093401763377,0.48175182481751827,0.7013484986905036,False
raeisi,wpli_delta_Fp1_Fp2,0.2219351876591227,0.8389161083891611,0.939264925182123,False
raeisi,wpli_theta_Fp1_Fp2,0.738202381062701,0.48255174482551744,0.7013484986905036,False
raeisi,wpli_alpha_Fp1_Fp2,3.019471667435288,0.006999300069993001,0.03946593292477981,True
raeisi,wpli_beta_Fp1_Fp2,-0.3491169354467363,0.7309269073092691,0.8874567088745672,False
raeisi,wpli_gamma_Fp1_Fp2,0.22018166384350224,0.8253174682531746,0.9329675728079365,False
raeisi,wpli_delta_C3_Fz,4.093994949332655,0.00039996000399960006,0.011698830116988301,True
raeisi,wpli_theta_C3_Fz,1.5361984461405942,0.136986301369863,0.3158107834536743,False
raeisi,wpli_alpha_C3_Fz,1.8816869411611405,0.074992500749925,0.21531589172371104,False
raeisi,wpli_beta_C3_Fz,0.47897607789075564,0.6747325267473253,0.8585044198282875,False
raeisi,wpli_gamma_C3_Fz,1.4171028993661245,0.1703829617038296,0.36624282777201733,False
raeisi,wpli_delta_C4_Fz,1.900938488052464,0.07579242075792421,0.21610929816109298,False
raeisi,wpli_theta_C4_Fz,-1.6215172548748622,0.11038896110388961,0.28077192280771923,False
raeisi,wpli_alpha_C4_Fz,0.6364749650043224,0.5415458454154585,0.7633839025735981,False
raeisi,wpli_beta_C4_Fz,-0.72041795425915,0.567943205679432,0.7849537626882472,False
raeisi,wpli_gamma_C4_Fz,0.5207209808312443,0.6361363863613638,0.836269182070557,False
raeisi,wpli_delta_F3_Fz,0.7606218533196321,0.45955404459554045,0.6864307199853262,False
raeisi,wpli_theta_F3_Fz,-0.41450019626408147,0.6781321867813219,0.8585044198282875,False
raeisi,wpli_alpha_F3_Fz,2.174495314510372,0.047995200479952004,0.15384762893573656,False
raeisi,wpli_beta_F3_Fz,-0.0393776243925815,0.9211078892110789,0.9526042990414616,False
raeisi,wpli_gamma_F3_Fz,0.1529137854569431,0.9189081091890811,0.9526042990414616,False
raeisi,wpli_delta_F4_Fz,1.2028850060083012,0.23717628237176283,0.4586714882230785,False
raeisi,wpli_theta_F4_Fz,-1.350262516196262,0.18238176182381763,0.37933197830659415,False
raeisi,wpli_alpha_F4_Fz,3.9190047698935038,0.000999900009999,0.014623537646235377,True
raeisi,wpli_beta_F4_Fz,1.0461268667764474,0.34736526347365265,0.5826772161493529,False
raeisi,wpli_gamma_F4_Fz,-0.11567471124554185,0.8977102289771023,0.9526042990414616,False
raeisi,wpli_delta_F7_Fz,0.8936609588339754,0.37876212378762125,0.6091432093904012,False
raeisi,wpli_theta_F7_Fz,0.5302013064742154,0.6055394460553944,0.8096927450112131,False
raeisi,wpli_alpha_F7_Fz,2.747318303242499,0.015598440155984402,0.06636427266364274,False
raeisi,wpli_beta_F7_Fz,-0.9428775600103838,0.37536246375362464,0.6064028079950625,False
raeisi,wpli_gamma_F7_Fz,-0.3342844031282946,0.7311268873112688,0.8874567088745672,False
raeisi,wpli_delta_F8_Fz,0.3331584481765361,0.7363263673632636,0.8874567088745672,False
raeisi,wpli_theta_F8_Fz,-1.557534351151328,0.11858814118588142,0.29210131618417107,False
raeisi,wpli_alpha_F8_Fz,2.7596193705241765,0.0105989401059894,0.05010408050104081,False
raeisi,wpli_beta_F8_Fz,0.3450949672760291,0.791920807919208,0.9196499704868223,False
raeisi,wpli_gamma_F8_Fz,-1.1397210999885947,0.25417458254174585,0.4796520347965204,False
raeisi,wpli_delta_Fp1_Fz,0.33430108059584773,0.7399260073992601,0.8874567088745672,False
raeisi,wpli_theta_Fp1_Fz,0.9648979192445422,0.33356664333566644,0.5690039691683005,False
raeisi,wpli_alpha_Fp1_Fz,2.030749139526301,0.05979402059794021,0.18471837026823634,False
raeisi,wpli_beta_Fp1_Fz,0.02060620992711387,0.9535046495350465,0.9679830281613921,False
raeisi,wpli_gamma_Fp1_Fz,0.9330198537505512,0.40275972402759724,0.6389544096437815,False
raeisi,wpli_delta_Fp2_Fz,2.054738814332427,0.0461953804619538,0.14909957280134054,False
raeisi,wpli_theta_Fp2_Fz,0.8159240783921505,0.41915808419158085,0.6529579600179516,False
raeisi,wpli_alpha_Fp2_Fz,2.459468000677694,0.0231976802319768,0.08898782252922248,False
raeisi,wpli_beta_Fp2_Fz,-0.03343470771973131,0.9417058294170583,0.9622670920680857,False
raeisi,wpli_gamma_Fp2_Fz,0.9276297895030841,0.39736026397360263,0.634691479657495,False
raeisi,wpli_delta_C3_P7,1.1075089442698616,0.2903709629037096,0.5206651748618242,False
raeisi,wpli_theta_C3_P7,-2.3698227044985996,0.0231976802319768,0.08898782252922248,False
raeisi,wpli_alpha_C3_P7,1.3246414623446523,0.20837916208379162,0.4149848844902744,False
raeisi,wpli_beta_C3_P7,1.894945048756976,0.0673932606739326,0.19712528747125285,False
raeisi,wpli_gamma_C3_P7,0.4860828047304957,0.6297370262973703,0.8301885304427304,False
raeisi,wpli_delta_C4_P7,0.8996062381208683,0.37416258374162586,0.6064028079950625,False
raeisi,wpli_theta_C4_P7,-3.7224926283494604,0.0007999200079992001,0.012909053922193988,True
raeisi,wpli_alpha_C4_P7,1.1552315803464974,0.2585741425857414,0.4859947740165742,False
raeisi,wpli_beta_C4_P7,2.3020254746458364,0.034596540345965404,0.12152814569289339,False
raeisi,wpli_gamma_C4_P7,0.4176337485652755,0.6925307469253075,0.8665892769011868,False
raeisi,wpli_delta_F3_P7,-0.1668910208305536,0.8763123687631237,0.951036536069257,False
raeisi,wpli_theta_F3_P7,-3.8933127544276602,0.0005999400059994001,0.011698830116988301,True
raeisi,wpli_alpha_F3_P7,1.3401949925927088,0.1927807219278072,0.3888852494060938,False
raeisi,wpli_beta_F3_P7,3.818119806830546,0.0017998200179982,0.019143540191435403,True
raeisi,wpli_gamma_F3_P7,1.1052107584076616,0.30256974302569745,0.5349038129894876,False
raeisi,wpli_delta_F4_P7,-0.6874937895857374,0.49295070492950704,0.7142443650371805,False
raeisi,wpli_theta_F4_P7,-5.210119925954299,0.00019998000199980003,0.011698830116988301,True
raeisi,wpli_alpha_F4_P7,0.6678497299336075,0.5061493850614939,0.7266193626036169,False
raeisi,wpli_beta_F4_P7,3.1065985586314286,0.0035996400359964,0.02807719228077192,True
raeisi,wpli_gamma_F4_P7,0.17802138250988397,0.8799120087991201,0.951036536069257,False
raeisi,wpli_delta_F7_P7,1.0459385950108917,0.32956704329567044,0.5649720742211493,False
raeisi,wpli_theta_F7_P7,-1.9433723866696784,0.060993900609939006,0.1853580875678666,False
raeisi,wpli_alpha_F7_P7,2.5090307258866122,0.021997800219978002,0.08651235716764458,False
raeisi,wpli_beta_F7_P7,2.7241062601501436,0.011398860113988602,0.05334666533346665,False
raeisi,wpli_gamma_F7_P7,-0.9985237830987751,0.3103689631036896,0.5386661333866614,False
raeisi,wpli_delta_F8_P7,-0.21962829932162992,0.8361163883611639,0.9385996652133347,False
raeisi,wpli_theta_F8_P7,-4.127960322899304,0.00039996000399960006,0.011698830116988301,True
raeisi,wpli_alpha_F8_P7,1.9649649286506385,0.05959404059594041,0.18471837026823634,False
raeisi,wpli_beta_F8_P7,0.5697674195419582,0.5783421657834217,0.7879026050883284,False
raeisi,wpli_gamma_F8_P7,-1.5870673219327551,0.11638836116388361,0.28869494002980656,False
raeisi,wpli_delta_Fp1_P7,0.3327353298680292,0.7499250074992501,0.8874567088745672,False
raeisi,wpli_theta_Fp1_P7,-2.9748748109858294,0.0053994600539946005,0.03559080711647145,True
raeisi,wpli_alpha_Fp1_P7,1.9895927151011674,0.062993700629937,0.18898110188981102,False
raeisi,wpli_beta_Fp1_P7,3.848254641795268,0.000999900009999,0.014623537646235377,True
raeisi,wpli_gamma_Fp1_P7,0.7684326697469567,0.45835416458354167,0.6864307199853262,False
raeisi,wpli_delta_Fp2_P7,-0.9865485945237119,0.32836716328367166,0.5649720742211493,False
raeisi,wpli_theta_Fp2_P7,-2.7538362604063504,0.008599140085991401,0.043743451741782347,True
raeisi,wpli_alpha_Fp2_P7,1.0244628172542094,0.32796720327967205,0.5649720742211493,False
raeisi,wpli_beta_Fp2_P7,2.183094985179798,0.03899610038996101,0.13518648135186484,False
raeisi,wpli_gamma_Fp2_P7,-0.17918679233115314,0.8647135286471352,0.951036536069257,False
raeisi,wpli_delta_Fz_P7,0.1298433944551379,0.9043095690430957,0.9526042990414616,False
raeisi,wpli_theta_Fz_P7,-3.319006337013315,0.0013998600139986002,0.016798320167983202,True
raeisi,wpli_alpha_Fz_P7,1.6251124409205195,0.12138786121387861,0.2943498396274362,False
raeisi,wpli_beta_Fz_P7,1.7629542355347687,0.10078992100789921,0.26649538435986914,False
raeisi,wpli_gamma_Fz_P7,-0.09041140661405955,0.922107789221078,0.9526042990414616,False
raeisi,wpli_delta_C3_P8,-0.6556396373294776,0.5121487851214879,0.7288122251604628,False
raeisi,wpli_theta_C3_P8,-3.1478449133147506,0.0033996600339966003,0.026966794845939137,True
raeisi,wpli_alpha_C3_P8,2.285900877880644,0.032396760323967606,0.11573804451615909,False
raeisi,wpli_beta_C3_P8,3.080430871118285,0.0037996200379962005,0.02822574885368606,True
raeisi,wpli_gamma_C3_P8,0.8550964428268187,0.405959404059594,0.6415843264158433,False
raeisi,wpli_delta_C4_P8,0.37439804768309565,0.7115288471152885,0.8786160961740239,False
raeisi,wpli_theta_C4_P8,-2.6070405514619037,0.0131986801319868,0.059394060593940604,False
raeisi,wpli_alpha_C4_P8,2.66231566411284,0.012998700129987,0.05906205495955258,False
raeisi,wpli_beta_C4_P8,2.727130092789061,0.012598740125987402,0.057805984107471606,False
raeisi,wpli_gamma_C4_P8,-0.7059146705521437,0.47495250474952505,0.7004582560611863,False
raeisi,wpli_delta_F3_P8,-0.3227917592845474,0.7499250074992501,0.8874567088745672,False
raeisi,wpli_theta_F3_P8,-3.154284521576594,0.0037996200379962005,0.02822574885368606,True
raeisi,wpli_alpha_F3_P8,2.2622950255334966,0.0347965203479652,0.12152814569289339,False
raeisi,wpli_beta_F3_P8,3.301072934011353,0.0031996800319968005,0.026271057104815837,True
raeisi,wpli_gamma_F3_P8,-0.2430390427892513,0.8035196480351965,0.9199663975208318,False
raeisi,wpli_delta_F4_P8,-1.5179461196395636,0.1351864813518648,0.3158107834536743,False
raeisi,wpli_theta_F4_P8,-3.8259610017691084,0.0005999400059994001,0.011698830116988301,True
raeisi,wpli_alpha_F4_P8,1.7741944998625074,0.08959104089591041,0.23959204079592042,False
raeisi,wpli_beta_F4_P8,2.814581569793994,0.0081991800819918,0.04263573642635737,True
raeisi,wpli_gamma_F4_P8,-0.14851676215764367,0.8735126487351265,0.951036536069257,False
raeisi,wpli_delta_F7_P8,0.27988278992272086,0.7949205079492051,0.9199663975208318,False
raeisi,wpli_theta_F7_P8,-2.958574739144478,0.0029997000299970002,0.025068921679260645,True
